user_id,product_id,rating,timestamp
600,76,4,2025-01-21 07:58:07.031581
818,159,4,2025-01-21 08:58:07.031581
364,407,5,2025-01-21 09:58:07.031581
891,369,4,2025-01-21 10:58:07.031581
186,36,5,2025-01-21 11:58:07.031581
5,412,3,2025-01-21 12:58:07.031581
109,100,3,2025-01-21 13:58:07.031581
907,376,3,2025-01-21 14:58:07.031581
562,24,4,2025-01-21 15:58:07.031581
937,47,4,2025-01-21 16:58:07.031581
864,193,3,2025-01-21 17:58:07.031581
270,30,5,2025-01-21 18:58:07.031581
515,265,4,2025-01-21 19:58:07.031581
454,15,3,2025-01-21 20:58:07.031581
319,374,3,2025-01-21 21:58:07.031581
825,307,4,2025-01-21 22:58:07.031581
597,394,3,2025-01-21 23:58:07.031581
895,466,4,2025-01-22 00:58:07.031581
788,60,5,2025-01-22 01:58:07.031581
494,25,4,2025-01-22 02:58:07.031581
462,73,4,2025-01-22 03:58:07.031581
935,341,4,2025-01-22 04:58:07.031581
991,81,4,2025-01-22 05:58:07.031581
474,40,3,2025-01-22 06:58:07.031581
681,6,5,2025-01-22 07:58:07.031581
100,375,4,2025-01-22 08:58:07.031581
966,102,4,2025-01-22 09:58:07.031581
513,289,5,2025-01-22 10:58:07.031581
397,94,5,2025-01-22 11:58:07.031581
987,46,4,2025-01-22 12:58:07.031581
976,46,5,2025-01-22 13:58:07.031581
11,95,5,2025-01-22 14:58:07.031581
306,495,4,2025-01-22 15:58:07.031581
803,119,3,2025-01-22 16:58:07.031581
671,128,3,2025-01-22 17:58:07.031581
349,18,3,2025-01-22 18:58:07.031581
638,145,4,2025-01-22 19:58:07.031581
46,454,4,2025-01-22 20:58:07.031581
657,89,5,2025-01-22 21:58:07.031581
322,8,4,2025-01-22 22:58:07.031581
610,426,4,2025-01-22 23:58:07.031581
181,84,5,2025-01-23 00:58:07.031581
704,67,4,2025-01-23 01:58:07.031581
666,311,4,2025-01-23 02:58:07.031581
99,340,5,2025-01-23 03:58:07.031581
247,33,3,2025-01-23 04:58:07.031581
83,77,3,2025-01-23 05:58:07.031581
720,79,4,2025-01-23 06:58:07.031581
816,303,3,2025-01-23 07:58:07.031581
373,341,3,2025-01-23 08:58:07.031581
507,53,5,2025-01-23 09:58:07.031581
235,331,4,2025-01-23 10:58:07.031581
272,8,5,2025-01-23 11:58:07.031581
648,82,4,2025-01-23 12:58:07.031581
473,24,5,2025-01-23 13:58:07.031581
548,456,3,2025-01-23 14:58:07.031581
307,112,4,2025-01-23 15:58:07.031581
578,320,4,2025-01-23 16:58:07.031581
550,20,5,2025-01-23 17:58:07.031581
386,62,3,2025-01-23 18:58:07.031581
283,34,4,2025-01-23 19:58:07.031581
434,39,5,2025-01-23 20:58:07.031581
888,40,5,2025-01-23 21:58:07.031581
457,55,4,2025-01-23 22:58:07.031581
10,79,5,2025-01-23 23:58:07.031581
547,37,4,2025-01-24 00:58:07.031581
197,400,4,2025-01-24 01:58:07.031581
797,19,5,2025-01-24 02:58:07.031581
363,61,4,2025-01-24 03:58:07.031581
639,85,4,2025-01-24 04:58:07.031581
77,87,5,2025-01-24 05:58:07.031581
265,295,3,2025-01-24 06:58:07.031581
267,66,5,2025-01-24 07:58:07.031581
961,432,5,2025-01-24 08:58:07.031581
930,100,3,2025-01-24 09:58:07.031581
836,477,5,2025-01-24 10:58:07.031581
977,380,2,2025-01-24 11:58:07.031581
804,57,5,2025-01-24 12:58:07.031581
78,46,5,2025-01-24 13:58:07.031581
54,35,4,2025-01-24 14:58:07.031581
827,493,4,2025-01-24 15:58:07.031581
884,66,5,2025-01-24 16:58:07.031581
485,90,5,2025-01-24 17:58:07.031581
604,94,5,2025-01-24 18:58:07.031581
782,412,3,2025-01-24 19:58:07.031581
797,51,5,2025-01-24 20:58:07.031581
347,5,4,2025-01-24 21:58:07.031581
545,246,4,2025-01-24 22:58:07.031581
243,45,5,2025-01-24 23:58:07.031581
62,95,3,2025-01-25 00:58:07.031581
139,387,5,2025-01-25 01:58:07.031581
342,465,3,2025-01-25 02:58:07.031581
807,321,5,2025-01-25 03:58:07.031581
146,1,4,2025-01-25 04:58:07.031581
1,93,5,2025-01-25 05:58:07.031581
17,283,5,2025-01-25 06:58:07.031581
207,55,5,2025-01-25 07:58:07.031581
785,372,5,2025-01-25 08:58:07.031581
457,340,4,2025-01-25 09:58:07.031581
590,97,5,2025-01-25 10:58:07.031581
179,55,3,2025-01-25 11:58:07.031581
813,304,5,2025-01-25 12:58:07.031581
97,54,4,2025-01-25 13:58:07.031581
818,38,5,2025-01-25 14:58:07.031581
260,30,5,2025-01-25 15:58:07.031581
408,415,4,2025-01-25 16:58:07.031581
671,61,5,2025-01-25 17:58:07.031581
837,17,5,2025-01-25 18:58:07.031581
871,46,5,2025-01-25 19:58:07.031581
4,27,3,2025-01-25 20:58:07.031581
636,204,4,2025-01-25 21:58:07.031581
695,290,4,2025-01-25 22:58:07.031581
560,486,2,2025-01-25 23:58:07.031581
719,44,4,2025-01-26 00:58:07.031581
74,366,4,2025-01-26 01:58:07.031581
481,38,5,2025-01-26 02:58:07.031581
986,246,4,2025-01-26 03:58:07.031581
309,61,5,2025-01-26 04:58:07.031581
252,217,3,2025-01-26 05:58:07.031581
547,22,3,2025-01-26 06:58:07.031581
27,14,4,2025-01-26 07:58:07.031581
40,13,4,2025-01-26 08:58:07.031581
255,231,4,2025-01-26 09:58:07.031581
952,81,4,2025-01-26 10:58:07.031581
298,217,4,2025-01-26 11:58:07.031581
797,60,4,2025-01-26 12:58:07.031581
736,25,4,2025-01-26 13:58:07.031581
583,110,4,2025-01-26 14:58:07.031581
86,122,4,2025-01-26 15:58:07.031581
228,18,5,2025-01-26 16:58:07.031581
981,80,4,2025-01-26 17:58:07.031581
507,309,2,2025-01-26 18:58:07.031581
441,285,5,2025-01-26 19:58:07.031581
308,384,4,2025-01-26 20:58:07.031581
1000,2,5,2025-01-26 21:58:07.031581
68,88,4,2025-01-26 22:58:07.031581
375,353,4,2025-01-26 23:58:07.031581
960,66,3,2025-01-27 00:58:07.031581
992,17,4,2025-01-27 01:58:07.031581
640,8,4,2025-01-27 02:58:07.031581
403,307,3,2025-01-27 03:58:07.031581
372,79,5,2025-01-27 04:58:07.031581
387,52,5,2025-01-27 05:58:07.031581
70,82,4,2025-01-27 06:58:07.031581
136,46,5,2025-01-27 07:58:07.031581
263,269,4,2025-01-27 08:58:07.031581
849,7,5,2025-01-27 09:58:07.031581
955,312,2,2025-01-27 10:58:07.031581
212,462,5,2025-01-27 11:58:07.031581
979,269,4,2025-01-27 12:58:07.031581
717,56,5,2025-01-27 13:58:07.031581
935,283,4,2025-01-27 14:58:07.031581
649,321,5,2025-01-27 15:58:07.031581
592,301,2,2025-01-27 16:58:07.031581
795,31,5,2025-01-27 17:58:07.031581
196,63,5,2025-01-27 18:58:07.031581
113,257,4,2025-01-27 19:58:07.031581
906,77,5,2025-01-27 20:58:07.031581
595,58,3,2025-01-27 21:58:07.031581
20,30,4,2025-01-27 22:58:07.031581
278,72,4,2025-01-27 23:58:07.031581
321,168,3,2025-01-28 00:58:07.031581
652,285,4,2025-01-28 01:58:07.031581
865,18,5,2025-01-28 02:58:07.031581
196,111,4,2025-01-28 03:58:07.031581
197,449,4,2025-01-28 04:58:07.031581
441,84,4,2025-01-28 05:58:07.031581
710,3,4,2025-01-28 06:58:07.031581
788,36,5,2025-01-28 07:58:07.031581
647,220,4,2025-01-28 08:58:07.031581
953,314,4,2025-01-28 09:58:07.031581
5,3,5,2025-01-28 10:58:07.031581
225,92,4,2025-01-28 11:58:07.031581
781,93,3,2025-01-28 12:58:07.031581
964,8,4,2025-01-28 13:58:07.031581
631,31,5,2025-01-28 14:58:07.031581
842,18,5,2025-01-28 15:58:07.031581
67,291,4,2025-01-28 16:58:07.031581
743,3,4,2025-01-28 17:58:07.031581
409,53,5,2025-01-28 18:58:07.031581
803,420,3,2025-01-28 19:58:07.031581
16,128,4,2025-01-28 20:58:07.031581
794,42,4,2025-01-28 21:58:07.031581
324,262,3,2025-01-28 22:58:07.031581
361,403,4,2025-01-28 23:58:07.031581
424,27,5,2025-01-29 00:58:07.031581
381,93,4,2025-01-29 01:58:07.031581
575,68,3,2025-01-29 02:58:07.031581
510,161,5,2025-01-29 03:58:07.031581
185,37,5,2025-01-29 04:58:07.031581
164,466,4,2025-01-29 05:58:07.031581
537,36,5,2025-01-29 06:58:07.031581
959,6,4,2025-01-29 07:58:07.031581
832,444,3,2025-01-29 08:58:07.031581
968,218,5,2025-01-29 09:58:07.031581
871,231,3,2025-01-29 10:58:07.031581
882,30,4,2025-01-29 11:58:07.031581
590,63,5,2025-01-29 12:58:07.031581
339,42,3,2025-01-29 13:58:07.031581
349,98,3,2025-01-29 14:58:07.031581
471,248,4,2025-01-29 15:58:07.031581
105,6,5,2025-01-29 16:58:07.031581
52,451,3,2025-01-29 17:58:07.031581
3,22,5,2025-01-29 18:58:07.031581
810,230,3,2025-01-29 19:58:07.031581
158,73,4,2025-01-29 20:58:07.031581
981,74,5,2025-01-29 21:58:07.031581
27,37,4,2025-01-29 22:58:07.031581
393,225,3,2025-01-29 23:58:07.031581
249,68,4,2025-01-30 00:58:07.031581
42,309,3,2025-01-30 01:58:07.031581
402,407,3,2025-01-30 02:58:07.031581
30,217,3,2025-01-30 03:58:07.031581
70,385,2,2025-01-30 04:58:07.031581
596,129,4,2025-01-30 05:58:07.031581
606,114,5,2025-01-30 06:58:07.031581
444,32,4,2025-01-30 07:58:07.031581
529,61,5,2025-01-30 08:58:07.031581
609,86,5,2025-01-30 09:58:07.031581
96,192,4,2025-01-30 10:58:07.031581
181,4,3,2025-01-30 11:58:07.031581
259,159,4,2025-01-30 12:58:07.031581
362,67,3,2025-01-30 13:58:07.031581
4,86,3,2025-01-30 14:58:07.031581
483,448,4,2025-01-30 15:58:07.031581
294,44,3,2025-01-30 16:58:07.031581
92,61,5,2025-01-30 17:58:07.031581
195,15,5,2025-01-30 18:58:07.031581
348,201,4,2025-01-30 19:58:07.031581
108,84,3,2025-01-30 20:58:07.031581
260,222,3,2025-01-30 21:58:07.031581
705,472,5,2025-01-30 22:58:07.031581
764,290,3,2025-01-30 23:58:07.031581
563,319,5,2025-01-31 00:58:07.031581
892,379,5,2025-01-31 01:58:07.031581
240,65,5,2025-01-31 02:58:07.031581
278,69,5,2025-01-31 03:58:07.031581
151,99,4,2025-01-31 04:58:07.031581
310,11,5,2025-01-31 05:58:07.031581
369,78,4,2025-01-31 06:58:07.031581
253,60,5,2025-01-31 07:58:07.031581
988,311,3,2025-01-31 08:58:07.031581
89,36,4,2025-01-31 09:58:07.031581
652,38,5,2025-01-31 10:58:07.031581
741,11,5,2025-01-31 11:58:07.031581
222,97,3,2025-01-31 12:58:07.031581
532,16,5,2025-01-31 13:58:07.031581
280,318,2,2025-01-31 14:58:07.031581
616,258,4,2025-01-31 15:58:07.031581
699,187,5,2025-01-31 16:58:07.031581
455,27,5,2025-01-31 17:58:07.031581
662,82,5,2025-01-31 18:58:07.031581
591,52,4,2025-01-31 19:58:07.031581
569,4,5,2025-01-31 20:58:07.031581
85,244,4,2025-01-31 21:58:07.031581
17,370,4,2025-01-31 22:58:07.031581
678,52,4,2025-01-31 23:58:07.031581
855,48,5,2025-02-01 00:58:07.031581
203,119,5,2025-02-01 01:58:07.031581
871,9,5,2025-02-01 02:58:07.031581
202,491,4,2025-02-01 03:58:07.031581
537,42,5,2025-02-01 04:58:07.031581
632,69,5,2025-02-01 05:58:07.031581
869,303,5,2025-02-01 06:58:07.031581
813,113,5,2025-02-01 07:58:07.031581
378,49,4,2025-02-01 08:58:07.031581
779,89,5,2025-02-01 09:58:07.031581
860,481,4,2025-02-01 10:58:07.031581
749,3,5,2025-02-01 11:58:07.031581
317,68,5,2025-02-01 12:58:07.031581
426,18,3,2025-02-01 13:58:07.031581
139,450,3,2025-02-01 14:58:07.031581
307,29,3,2025-02-01 15:58:07.031581
907,498,3,2025-02-01 16:58:07.031581
577,34,5,2025-02-01 17:58:07.031581
56,12,5,2025-02-01 18:58:07.031581
767,492,3,2025-02-01 19:58:07.031581
351,382,2,2025-02-01 20:58:07.031581
860,213,3,2025-02-01 21:58:07.031581
359,290,3,2025-02-01 22:58:07.031581
680,69,5,2025-02-01 23:58:07.031581
406,199,2,2025-02-02 00:58:07.031581
691,2,4,2025-02-02 01:58:07.031581
441,49,4,2025-02-02 02:58:07.031581
562,40,4,2025-02-02 03:58:07.031581
554,66,5,2025-02-02 04:58:07.031581
763,150,2,2025-02-02 05:58:07.031581
958,92,5,2025-02-02 06:58:07.031581
280,484,4,2025-02-02 07:58:07.031581
185,399,3,2025-02-02 08:58:07.031581
110,105,5,2025-02-02 09:58:07.031581
412,159,3,2025-02-02 10:58:07.031581
322,96,5,2025-02-02 11:58:07.031581
601,62,4,2025-02-02 12:58:07.031581
885,204,3,2025-02-02 13:58:07.031581
580,100,5,2025-02-02 14:58:07.031581
208,279,4,2025-02-02 15:58:07.031581
464,133,3,2025-02-02 16:58:07.031581
395,33,4,2025-02-02 17:58:07.031581
835,494,3,2025-02-02 18:58:07.031581
112,84,4,2025-02-02 19:58:07.031581
346,88,5,2025-02-02 20:58:07.031581
852,211,4,2025-02-02 21:58:07.031581
35,411,4,2025-02-02 22:58:07.031581
862,68,5,2025-02-02 23:58:07.031581
851,21,5,2025-02-03 00:58:07.031581
549,75,4,2025-02-03 01:58:07.031581
495,404,3,2025-02-03 02:58:07.031581
802,77,5,2025-02-03 03:58:07.031581
352,124,4,2025-02-03 04:58:07.031581
302,185,5,2025-02-03 05:58:07.031581
713,294,5,2025-02-03 06:58:07.031581
200,5,4,2025-02-03 07:58:07.031581
416,91,5,2025-02-03 08:58:07.031581
293,196,3,2025-02-03 09:58:07.031581
750,216,2,2025-02-03 10:58:07.031581
148,219,3,2025-02-03 11:58:07.031581
851,54,3,2025-02-03 12:58:07.031581
799,63,4,2025-02-03 13:58:07.031581
566,69,5,2025-02-03 14:58:07.031581
162,371,4,2025-02-03 15:58:07.031581
975,47,5,2025-02-03 16:58:07.031581
949,426,4,2025-02-03 17:58:07.031581
45,59,4,2025-02-03 18:58:07.031581
919,437,4,2025-02-03 19:58:07.031581
555,60,4,2025-02-03 20:58:07.031581
98,58,4,2025-02-03 21:58:07.031581
858,415,4,2025-02-03 22:58:07.031581
69,57,5,2025-02-03 23:58:07.031581
93,364,4,2025-02-04 00:58:07.031581
494,466,2,2025-02-04 01:58:07.031581
563,28,5,2025-02-04 02:58:07.031581
745,94,4,2025-02-04 03:58:07.031581
135,10,5,2025-02-04 04:58:07.031581
212,499,3,2025-02-04 05:58:07.031581
291,293,3,2025-02-04 06:58:07.031581
698,87,4,2025-02-04 07:58:07.031581
219,86,3,2025-02-04 08:58:07.031581
690,3,4,2025-02-04 09:58:07.031581
283,13,4,2025-02-04 10:58:07.031581
876,130,2,2025-02-04 11:58:07.031581
273,450,3,2025-02-04 12:58:07.031581
829,38,5,2025-02-04 13:58:07.031581
488,49,4,2025-02-04 14:58:07.031581
827,57,5,2025-02-04 15:58:07.031581
240,316,3,2025-02-04 16:58:07.031581
277,38,4,2025-02-04 17:58:07.031581
744,56,5,2025-02-04 18:58:07.031581
397,10,5,2025-02-04 19:58:07.031581
677,12,4,2025-02-04 20:58:07.031581
710,58,5,2025-02-04 21:58:07.031581
481,76,4,2025-02-04 22:58:07.031581
706,197,4,2025-02-04 23:58:07.031581
216,384,3,2025-02-05 00:58:07.031581
776,128,3,2025-02-05 01:58:07.031581
702,27,4,2025-02-05 02:58:07.031581
600,26,3,2025-02-05 03:58:07.031581
301,36,3,2025-02-05 04:58:07.031581
907,236,4,2025-02-05 05:58:07.031581
119,4,5,2025-02-05 06:58:07.031581
543,210,4,2025-02-05 07:58:07.031581
574,97,3,2025-02-05 08:58:07.031581
167,152,5,2025-02-05 09:58:07.031581
708,34,4,2025-02-05 10:58:07.031581
768,67,4,2025-02-05 11:58:07.031581
557,79,4,2025-02-05 12:58:07.031581
8,45,5,2025-02-05 13:58:07.031581
522,491,3,2025-02-05 14:58:07.031581
336,24,4,2025-02-05 15:58:07.031581
264,223,4,2025-02-05 16:58:07.031581
747,403,3,2025-02-05 17:58:07.031581
888,80,5,2025-02-05 18:58:07.031581
186,224,3,2025-02-05 19:58:07.031581
258,73,3,2025-02-05 20:58:07.031581
867,16,4,2025-02-05 21:58:07.031581
744,399,3,2025-02-05 22:58:07.031581
68,153,5,2025-02-05 23:58:07.031581
431,448,4,2025-02-06 00:58:07.031581
451,226,3,2025-02-06 01:58:07.031581
210,109,4,2025-02-06 02:58:07.031581
38,154,2,2025-02-06 03:58:07.031581
951,14,4,2025-02-06 04:58:07.031581
428,7,3,2025-02-06 05:58:07.031581
16,60,5,2025-02-06 06:58:07.031581
912,11,4,2025-02-06 07:58:07.031581
924,44,5,2025-02-06 08:58:07.031581
579,62,4,2025-02-06 09:58:07.031581
102,90,4,2025-02-06 10:58:07.031581
439,51,4,2025-02-06 11:58:07.031581
83,433,3,2025-02-06 12:58:07.031581
862,41,5,2025-02-06 13:58:07.031581
68,13,3,2025-02-06 14:58:07.031581
317,42,4,2025-02-06 15:58:07.031581
614,37,5,2025-02-06 16:58:07.031581
621,96,5,2025-02-06 17:58:07.031581
353,27,4,2025-02-06 18:58:07.031581
511,466,2,2025-02-06 19:58:07.031581
681,54,5,2025-02-06 20:58:07.031581
681,451,4,2025-02-06 21:58:07.031581
501,41,4,2025-02-06 22:58:07.031581
914,86,4,2025-02-06 23:58:07.031581
423,82,4,2025-02-07 00:58:07.031581
340,12,3,2025-02-07 01:58:07.031581
686,321,3,2025-02-07 02:58:07.031581
637,351,4,2025-02-07 03:58:07.031581
247,81,4,2025-02-07 04:58:07.031581
797,14,5,2025-02-07 05:58:07.031581
292,5,4,2025-02-07 06:58:07.031581
890,200,4,2025-02-07 07:58:07.031581
804,25,3,2025-02-07 08:58:07.031581
442,57,5,2025-02-07 09:58:07.031581
581,87,5,2025-02-07 10:58:07.031581
571,363,5,2025-02-07 11:58:07.031581
596,71,3,2025-02-07 12:58:07.031581
175,404,2,2025-02-07 13:58:07.031581
923,37,3,2025-02-07 14:58:07.031581
912,371,5,2025-02-07 15:58:07.031581
783,384,5,2025-02-07 16:58:07.031581
137,37,4,2025-02-07 17:58:07.031581
421,411,2,2025-02-07 18:58:07.031581
368,492,3,2025-02-07 19:58:07.031581
771,299,3,2025-02-07 20:58:07.031581
868,9,4,2025-02-07 21:58:07.031581
65,321,4,2025-02-07 22:58:07.031581
221,475,4,2025-02-07 23:58:07.031581
723,188,5,2025-02-08 00:58:07.031581
652,78,3,2025-02-08 01:58:07.031581
948,318,4,2025-02-08 02:58:07.031581
525,21,5,2025-02-08 03:58:07.031581
706,43,5,2025-02-08 04:58:07.031581
661,66,4,2025-02-08 05:58:07.031581
174,362,3,2025-02-08 06:58:07.031581
475,76,4,2025-02-08 07:58:07.031581
337,143,4,2025-02-08 08:58:07.031581
587,164,4,2025-02-08 09:58:07.031581
795,348,5,2025-02-08 10:58:07.031581
805,84,3,2025-02-08 11:58:07.031581
911,174,3,2025-02-08 12:58:07.031581
705,175,3,2025-02-08 13:58:07.031581
119,110,4,2025-02-08 14:58:07.031581
35,77,5,2025-02-08 15:58:07.031581
205,7,4,2025-02-08 16:58:07.031581
209,200,4,2025-02-08 17:58:07.031581
126,95,4,2025-02-08 18:58:07.031581
510,141,2,2025-02-08 19:58:07.031581
115,84,5,2025-02-08 20:58:07.031581
931,280,5,2025-02-08 21:58:07.031581
270,89,3,2025-02-08 22:58:07.031581
211,52,4,2025-02-08 23:58:07.031581
504,339,4,2025-02-09 00:58:07.031581
953,60,5,2025-02-09 01:58:07.031581
75,122,5,2025-02-09 02:58:07.031581
871,23,4,2025-02-09 03:58:07.031581
261,125,4,2025-02-09 04:58:07.031581
661,405,4,2025-02-09 05:58:07.031581
839,87,4,2025-02-09 06:58:07.031581
476,376,5,2025-02-09 07:58:07.031581
266,61,4,2025-02-09 08:58:07.031581
274,225,4,2025-02-09 09:58:07.031581
695,253,2,2025-02-09 10:58:07.031581
539,47,4,2025-02-09 11:58:07.031581
571,52,5,2025-02-09 12:58:07.031581
827,274,3,2025-02-09 13:58:07.031581
792,95,5,2025-02-09 14:58:07.031581
910,67,4,2025-02-09 15:58:07.031581
547,144,5,2025-02-09 16:58:07.031581
687,85,4,2025-02-09 17:58:07.031581
774,20,3,2025-02-09 18:58:07.031581
383,323,4,2025-02-09 19:58:07.031581
194,41,5,2025-02-09 20:58:07.031581
998,23,5,2025-02-09 21:58:07.031581
570,96,5,2025-02-09 22:58:07.031581
224,229,5,2025-02-09 23:58:07.031581
402,72,5,2025-02-10 00:58:07.031581
154,429,4,2025-02-10 01:58:07.031581
929,26,4,2025-02-10 02:58:07.031581
369,16,4,2025-02-10 03:58:07.031581
239,49,4,2025-02-10 04:58:07.031581
665,177,5,2025-02-10 05:58:07.031581
934,100,4,2025-02-10 06:58:07.031581
643,89,5,2025-02-10 07:58:07.031581
274,278,4,2025-02-10 08:58:07.031581
896,59,4,2025-02-10 09:58:07.031581
415,285,3,2025-02-10 10:58:07.031581
263,171,4,2025-02-10 11:58:07.031581
157,496,3,2025-02-10 12:58:07.031581
199,294,3,2025-02-10 13:58:07.031581
818,48,4,2025-02-10 14:58:07.031581
393,312,5,2025-02-10 15:58:07.031581
478,165,4,2025-02-10 16:58:07.031581
282,52,5,2025-02-10 17:58:07.031581
238,412,3,2025-02-10 18:58:07.031581
147,90,4,2025-02-10 19:58:07.031581
642,232,4,2025-02-10 20:58:07.031581
116,18,5,2025-02-10 21:58:07.031581
209,60,5,2025-02-10 22:58:07.031581
142,65,3,2025-02-10 23:58:07.031581
48,90,5,2025-02-11 00:58:07.031581
926,273,5,2025-02-11 01:58:07.031581
809,83,3,2025-02-11 02:58:07.031581
479,200,5,2025-02-11 03:58:07.031581
550,66,4,2025-02-11 04:58:07.031581
851,84,5,2025-02-11 05:58:07.031581
809,119,4,2025-02-11 06:58:07.031581
838,20,5,2025-02-11 07:58:07.031581
604,74,5,2025-02-11 08:58:07.031581
810,83,5,2025-02-11 09:58:07.031581
742,83,5,2025-02-11 10:58:07.031581
740,190,2,2025-02-11 11:58:07.031581
673,347,4,2025-02-11 12:58:07.031581
961,97,4,2025-02-11 13:58:07.031581
509,309,3,2025-02-11 14:58:07.031581
573,115,3,2025-02-11 15:58:07.031581
858,38,4,2025-02-11 16:58:07.031581
810,61,5,2025-02-11 17:58:07.031581
165,73,4,2025-02-11 18:58:07.031581
418,10,4,2025-02-11 19:58:07.031581
736,37,5,2025-02-11 20:58:07.031581
71,7,4,2025-02-11 21:58:07.031581
311,178,5,2025-02-11 22:58:07.031581
893,58,5,2025-02-11 23:58:07.031581
609,117,4,2025-02-12 00:58:07.031581
171,245,4,2025-02-12 01:58:07.031581
736,350,2,2025-02-12 02:58:07.031581
806,15,5,2025-02-12 03:58:07.031581
64,130,4,2025-02-12 04:58:07.031581
742,29,3,2025-02-12 05:58:07.031581
287,284,2,2025-02-12 06:58:07.031581
305,85,4,2025-02-12 07:58:07.031581
900,217,3,2025-02-12 08:58:07.031581
475,62,4,2025-02-12 09:58:07.031581
748,82,5,2025-02-12 10:58:07.031581
638,426,4,2025-02-12 11:58:07.031581
767,327,5,2025-02-12 12:58:07.031581
88,399,2,2025-02-12 13:58:07.031581
993,80,4,2025-02-12 14:58:07.031581
689,218,5,2025-02-12 15:58:07.031581
174,301,3,2025-02-12 16:58:07.031581
814,494,3,2025-02-12 17:58:07.031581
623,192,5,2025-02-12 18:58:07.031581
449,151,4,2025-02-12 19:58:07.031581
871,24,4,2025-02-12 20:58:07.031581
650,19,5,2025-02-12 21:58:07.031581
851,147,5,2025-02-12 22:58:07.031581
389,38,5,2025-02-12 23:58:07.031581
714,34,5,2025-02-13 00:58:07.031581
869,482,4,2025-02-13 01:58:07.031581
23,97,4,2025-02-13 02:58:07.031581
874,18,5,2025-02-13 03:58:07.031581
493,90,4,2025-02-13 04:58:07.031581
114,26,4,2025-02-13 05:58:07.031581
846,88,4,2025-02-13 06:58:07.031581
89,89,4,2025-02-13 07:58:07.031581
902,359,3,2025-02-13 08:58:07.031581
294,53,5,2025-02-13 09:58:07.031581
988,57,5,2025-02-13 10:58:07.031581
543,30,3,2025-02-13 11:58:07.031581
398,73,5,2025-02-13 12:58:07.031581
992,235,5,2025-02-13 13:58:07.031581
37,423,4,2025-02-13 14:58:07.031581
785,46,5,2025-02-13 15:58:07.031581
241,14,5,2025-02-13 16:58:07.031581
229,93,5,2025-02-13 17:58:07.031581
271,140,3,2025-02-13 18:58:07.031581
738,429,4,2025-02-13 19:58:07.031581
32,137,3,2025-02-13 20:58:07.031581
894,373,5,2025-02-13 21:58:07.031581
301,288,3,2025-02-13 22:58:07.031581
801,76,4,2025-02-13 23:58:07.031581
583,44,3,2025-02-14 00:58:07.031581
555,405,3,2025-02-14 01:58:07.031581
988,18,4,2025-02-14 02:58:07.031581
282,21,3,2025-02-14 03:58:07.031581
719,421,4,2025-02-14 04:58:07.031581
711,10,5,2025-02-14 05:58:07.031581
818,8,4,2025-02-14 06:58:07.031581
247,78,5,2025-02-14 07:58:07.031581
996,93,5,2025-02-14 08:58:07.031581
280,15,5,2025-02-14 09:58:07.031581
774,258,2,2025-02-14 10:58:07.031581
82,67,5,2025-02-14 11:58:07.031581
46,213,4,2025-02-14 12:58:07.031581
778,306,5,2025-02-14 13:58:07.031581
572,24,3,2025-02-14 14:58:07.031581
389,327,4,2025-02-14 15:58:07.031581
806,31,4,2025-02-14 16:58:07.031581
717,43,5,2025-02-14 17:58:07.031581
226,54,5,2025-02-14 18:58:07.031581
262,232,4,2025-02-14 19:58:07.031581
583,9,5,2025-02-14 20:58:07.031581
285,74,4,2025-02-14 21:58:07.031581
550,59,4,2025-02-14 22:58:07.031581
787,80,3,2025-02-14 23:58:07.031581
193,10,4,2025-02-15 00:58:07.031581
788,428,3,2025-02-15 01:58:07.031581
297,37,5,2025-02-15 02:58:07.031581
984,26,5,2025-02-15 03:58:07.031581
678,46,5,2025-02-15 04:58:07.031581
992,85,4,2025-02-15 05:58:07.031581
609,488,3,2025-02-15 06:58:07.031581
35,497,3,2025-02-15 07:58:07.031581
6,49,4,2025-02-15 08:58:07.031581
733,4,3,2025-02-15 09:58:07.031581
811,113,3,2025-02-15 10:58:07.031581
60,44,5,2025-02-15 11:58:07.031581
903,30,5,2025-02-15 12:58:07.031581
435,21,4,2025-02-15 13:58:07.031581
219,33,5,2025-02-15 14:58:07.031581
676,246,5,2025-02-15 15:58:07.031581
668,17,5,2025-02-15 16:58:07.031581
922,26,5,2025-02-15 17:58:07.031581
69,83,4,2025-02-15 18:58:07.031581
404,32,5,2025-02-15 19:58:07.031581
437,35,4,2025-02-15 20:58:07.031581
785,73,4,2025-02-15 21:58:07.031581
285,495,4,2025-02-15 22:58:07.031581
265,450,4,2025-02-15 23:58:07.031581
195,57,5,2025-02-16 00:58:07.031581
292,123,5,2025-02-16 01:58:07.031581
658,11,3,2025-02-16 02:58:07.031581
819,92,4,2025-02-16 03:58:07.031581
549,95,5,2025-02-16 04:58:07.031581
828,6,4,2025-02-16 05:58:07.031581
253,63,5,2025-02-16 06:58:07.031581
486,50,5,2025-02-16 07:58:07.031581
979,317,4,2025-02-16 08:58:07.031581
685,58,5,2025-02-16 09:58:07.031581
562,409,3,2025-02-16 10:58:07.031581
927,19,5,2025-02-16 11:58:07.031581
150,24,5,2025-02-16 12:58:07.031581
979,25,5,2025-02-16 13:58:07.031581
739,373,4,2025-02-16 14:58:07.031581
252,19,5,2025-02-16 15:58:07.031581
351,318,5,2025-02-16 16:58:07.031581
995,402,5,2025-02-16 17:58:07.031581
